chunk_id,source_file,page,category,content
SP-0109,ACRAppropriatenessCriteria.pdf,16,clinical_guidelines,"compared with time-of-flight MRI techniques [36,38].
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypertension.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
H. MRA head without and with IV contrast
There is no relevant literature to support the use of MRA head without and with IV contrast in the 
initial imaging evaluation of headache with features of intracranial hypertension."
SP-0110,ACRAppropriatenessCriteria.pdf,16,clinical_guidelines,"initial imaging evaluation of headache with features of intracranial hypertension.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypertension.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging"
SP-0111,ACRAppropriatenessCriteria.pdf,16,clinical_guidelines,"J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging 
evaluation of headache with features of intracranial hypertension; in most situations, both 
precontrast and postcontrast imaging will be performed when contrast is administered (""without 
and with IV contrast”).
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
K. MRI head without and with IV contrast
Brain MRI can be useful to detect imaging signs that are associated with primary IIH and to help 
exclude secondary causes of elevated intracranial pressure, including structural abnormalities such"
SP-0112,ACRAppropriatenessCriteria.pdf,16,clinical_guidelines,"exclude secondary causes of elevated intracranial pressure, including structural abnormalities such 
as mass, edema, or hydrocephalus [37]. Although IV contrast is not required to visualize the 
structural alterations associated with IIH or mass/hydrocephalus, it can be useful for 
characterization of an intracranial mass and for depiction of the venous sinuses.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
L. MRI head without IV contrast
MRI head without IV contrast can be useful in the initial imaging evaluation of headache with 
features of intracranial hypertension. For example, brain MRI can evaluate for secondary causes of"
SP-0113,ACRAppropriatenessCriteria.pdf,16,clinical_guidelines,"features of intracranial hypertension. For example, brain MRI can evaluate for secondary causes of 
elevated intracranial pressure, including structural abnormalities such as mass, edema, or 
hydrocephalus. In addition, brain MRI can detect subtle findings that have been described in the 
literature that are associated with primary IIH. Based on a 2011 study including patients with 
elevated intracranial pressure, 6 signs were more prevalent in patients with IIH: partially empty 
sella, posterior displacement of the pituitary stalk, flattening of the posterior globe, optic nerve 
head protrusion, optic nerve sheath distension, and optic nerve sheath tortuosity. Three of the 
above signs were shown to be highly specific for IIH: partially empty sella, flattening of the"
SP-0114,ACRAppropriatenessCriteria.pdf,17,clinical_guidelines,"posterior globe, and optic nerve head protrusion [35,41]. A small-scale study has shown the 
potential utility of semiautomated volumetric evaluation of the optic nerve sheath and hypophysis 
to help diagnose IIH [42].
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
M. MRV head with IV contrast
Venous outflow obstruction either by an intraluminal thrombus or an extrinsic stenosis has been 
shown to be associated with elevated intracranial pressure and IIH; therefore, venous imaging such 
as brain MRV can be useful in the imaging evaluation of headache with features of intracranial 
hypertension. The decision to use noncontrast (eg, time-of-flight or phase-contrast) versus"
SP-0115,ACRAppropriatenessCriteria.pdf,17,clinical_guidelines,"hypertension. The decision to use noncontrast (eg, time-of-flight or phase-contrast) versus 
contrast techniques may depend on the preferences of different institutions. The use of IV contrast 
helps clearly delineate the venous sinus lumen and avoids some of the flow-related artifacts 
encountered in noncontrast MRV techniques, which can be more prone to misinterpretation 
[36,38]. Therefore, noncontrast brain MRV should be interpreted with attention to possible artifacts 
related to slow or turbulent flow and in conjunction with brain MRI, if previously performed.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
N. MRV head without and with IV contrast"
SP-0116,ACRAppropriatenessCriteria.pdf,17,clinical_guidelines,"tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
N. MRV head without and with IV contrast
Venous outflow obstruction either by an intraluminal thrombus or an extrinsic stenosis has been 
shown to be associated with elevated intracranial pressure and IIH; therefore, venous imaging such 
as brain MRV can be useful in the imaging evaluation of headache with features of intracranial 
hypertension. The decision to use noncontrast (eg, time-of-flight or phase-contrast) versus 
contrast techniques may depend on the preferences of different institutions. The use of IV contrast 
helps clearly delineate the venous sinus lumen and avoids some of the flow-related artifacts 
encountered in noncontrast MRV techniques, which can be more prone to misinterpretation"
SP-0117,ACRAppropriatenessCriteria.pdf,17,clinical_guidelines,"encountered in noncontrast MRV techniques, which can be more prone to misinterpretation 
[36,38]. Therefore, noncontrast brain MRV should be interpreted with attention to possible artifacts 
related to slow or turbulent flow and in conjunction with brain MRI, if previously performed.
Variant 4: Headache with features of intracranial hypertension (eg, papilledema, pulsatile 
tinnitus, visual symptoms worse on Valsalva). Initial imaging.  
O. MRV head without IV contrast
Venous outflow obstruction either by an intraluminal thrombus or an extrinsic stenosis has been 
shown to be associated with elevated intracranial pressure and IIH; therefore, venous imaging such 
as brain MRV can be useful in the imaging evaluation of headache with features of intracranial"
SP-0118,ACRAppropriatenessCriteria.pdf,17,clinical_guidelines,"as brain MRV can be useful in the imaging evaluation of headache with features of intracranial 
hypertension. The decision to use noncontrast (eg, time-of-flight or phase-contrast) versus 
contrast techniques may depend on the preferences of different institutions. The use of IV contrast 
helps clearly delineate the venous sinus lumen and avoids some of the flow-related artifacts 
encountered in noncontrast MRV techniques, which can be more prone to misinterpretation 
[36,38]. Therefore, noncontrast brain MRV should be interpreted with attention to possible artifacts 
related to slow or turbulent flow and in conjunction with brain MRI, if previously performed.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when"
